frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,1,17.420487595621353,191.31565699844268,15934,0.6,1,2019-11-01 01:00:00,2019-11-01 01:00:00,17.420487595621353,191.31565699844268,44.604403607165544,12.14732028184973,1,0 days 00:00:00
0,2,84.7171823536576,651.6799161971144,549,0.6,2,2019-11-01 01:00:00,2019-11-01 01:00:00,84.7171823536576,651.6799161971144,45.007722839448284,14.908125434465454,2,0 days 00:00:00
0,3,313.1338239001288,577.9842456505679,21794,0.6,3,2019-11-01 01:00:00,2019-11-01 01:00:00,313.1338239001288,577.9842456505679,46.37665819118228,14.466172387709554,3,0 days 00:00:00
0,4,152.99681866828567,655.800095287128,781,0.6,4,2019-11-01 01:00:00,2019-11-01 01:00:00,152.99681866828567,655.800095287128,45.416932988594176,14.932834154645445,4,0 days 00:00:00
0,5,193.79228950764437,613.023681325596,513,0.6,5,2019-11-01 01:00:00,2019-11-01 01:00:00,193.79228950764437,613.023681325596,45.66142639259718,14.676303935985583,5,0 days 00:00:00
0,6,217.05540947205742,412.6227963909863,402,0.6,6,2019-11-01 01:00:00,2019-11-01 01:00:00,217.05540947205742,412.6227963909863,45.80084577594554,13.474499528581628,6,0 days 00:00:00
0,7,225.25593110531605,353.61875473760074,370,0.6,7,2019-11-01 01:00:00,2019-11-01 01:00:00,225.25593110531605,353.61875473760074,45.84999273778871,13.120652202324441,7,0 days 00:00:00
0,10,251.02040237276998,420.14372663596333,685,0.6,8,2019-11-01 01:00:00,2019-11-01 01:00:00,251.02040237276998,420.14372663596333,46.00440309641215,13.51960255853651,8,0 days 00:00:00
1,1,16.946564932908146,139.24112437153147,11090,0.6,9,2019-11-01 02:00:00,2019-11-01 02:00:00,16.946564932908146,139.24112437153147,44.6015633172349,11.835029231613383,1,0 days 01:00:00
1,2,14.126032571485347,395.56828699590073,1673,0.6,10,2019-11-01 02:00:00,2019-11-01 02:00:00,14.126032571485347,395.56828699590073,44.58465944178116,13.372223610170318,9,0 days 00:00:00
1,3,84.50115954842596,651.7596484590042,664,0.6,11,2019-11-01 02:00:00,2019-11-01 02:00:00,84.50115954842596,651.7596484590042,45.00642818222515,14.908603588959544,2,0 days 01:00:00
1,4,180.4588579225783,529.5633420271386,4595,0.6,12,2019-11-01 02:00:00,2019-11-01 02:00:00,180.4588579225783,529.5633420271386,45.58151712796066,14.175792156084789,10,0 days 00:00:00
1,5,154.15235014354798,657.1346238679292,794,0.6,13,2019-11-01 02:00:00,2019-11-01 02:00:00,154.15235014354798,657.1346238679292,45.42385826284661,14.9408373245453,4,0 days 01:00:00
1,6,191.83525264315364,612.8999730581746,538,0.6,14,2019-11-01 02:00:00,2019-11-01 02:00:00,191.83525264315364,612.8999730581746,45.64969757577233,14.675562057320388,5,0 days 01:00:00
1,7,217.115109201842,412.6463757751445,406,0.6,15,2019-11-01 02:00:00,2019-11-01 02:00:00,217.115109201842,412.6463757751445,45.80120356542199,13.474640934183777,6,0 days 01:00:00
