frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,1,194.26618447053627,541.2929232553471,3966,0.6,1,2019-11-01 01:00:00,2019-11-01 01:00:00,194.26618447053627,541.2929232553471,45.66426651651862,14.246134472295934,1,0 days 00:00:00
0,3,313.6237609169106,610.2621584481913,2848,0.6,2,2019-11-01 01:00:00,2019-11-01 01:00:00,313.6237609169106,610.2621584481913,46.37959445754998,14.659743079149571,2,0 days 00:00:00
0,4,571.2558079528386,48.64892583924471,3081,0.6,3,2019-11-01 01:00:00,2019-11-01 01:00:00,571.2558079528386,48.64892583924471,47.923622136703656,11.29174768119487,3,0 days 00:00:00
1,1,189.07014048565424,556.1345971554217,2461,0.6,4,2019-11-01 02:00:00,2019-11-01 02:00:00,189.07014048565424,556.1345971554217,45.633125841951696,14.335140012926068,1,0 days 01:00:00
1,4,573.7426749809645,34.7089039408299,1800,0.6,5,2019-11-01 02:00:00,2019-11-01 02:00:00,573.7426749809645,34.7089039408299,47.9385263055366,11.208149348970494,3,0 days 01:00:00
2,2,193.90805932050125,544.8761150636769,950,0.6,6,2019-11-01 03:00:00,2019-11-01 03:00:00,193.90805932050125,544.8761150636769,45.6621202185304,14.26762287894259,1,0 days 02:00:00
3,1,191.815863412213,542.1624439579637,548,0.6,7,2019-11-01 04:00:00,2019-11-01 04:00:00,191.815863412213,542.1624439579637,45.64958137318963,14.251348989253156,1,0 days 03:00:00
3,4,572.1185980918193,41.69774940050819,2222,0.6,8,2019-11-01 04:00:00,2019-11-01 04:00:00,572.1185980918193,41.69774940050819,47.92879296801605,11.250061465670216,3,0 days 03:00:00
6,1,519.9858587355309,48.43560880890505,14210,0.6,9,2019-11-01 07:00:00,2019-11-01 07:00:00,519.9858587355309,48.43560880890505,47.616353605435535,11.290468418644107,3,0 days 06:00:00
8,3,508.42320997077735,26.691829165454685,8989,0.6,10,2019-11-01 09:00:00,2019-11-01 09:00:00,508.42320997077735,26.691829165454685,47.547056909071436,11.160070939522965,3,0 days 08:00:00
10,2,192.17789166176107,15.475395329440916,755,0.6,11,2019-11-01 11:00:00,2019-11-01 11:00:00,192.17789166176107,15.475395329440916,45.651751063041374,11.09280596899215,4,0 days 00:00:00
10,4,379.71974796302334,17.93327870343233,554,0.6,12,2019-11-01 11:00:00,2019-11-01 11:00:00,379.71974796302334,17.93327870343233,46.775717667586605,11.107545899270958,5,0 days 00:00:00
11,1,187.9698265435228,18.088127936243914,723,0.6,13,2019-11-01 12:00:00,2019-11-01 12:00:00,187.9698265435228,18.088127936243914,45.62653149469577,11.10847453035229,4,0 days 01:00:00
12,1,187.46369896307394,17.369592895883283,832,0.6,14,2019-11-01 13:00:00,2019-11-01 13:00:00,187.46369896307394,17.369592895883283,45.62349819584034,11.104165474637979,4,0 days 02:00:00
13,1,187.08478968869113,17.763797927352723,876,0.6,15,2019-11-01 14:00:00,2019-11-01 14:00:00,187.08478968869113,17.763797927352723,45.62122733546304,11.106529522802715,4,0 days 03:00:00
14,2,184.40658986434875,22.59239036528588,1137,0.6,16,2019-11-01 15:00:00,2019-11-01 15:00:00,184.40658986434875,22.59239036528588,45.6051764803514,11.135486598892268,4,0 days 04:00:00
14,3,210.62794834978183,64.06524568802323,337,0.6,17,2019-11-01 15:00:00,2019-11-01 15:00:00,210.62794834978183,64.06524568802323,45.76232503291821,11.38419937444092,6,0 days 00:00:00
15,4,162.9059867618706,204.01621250984056,625,0.6,18,2019-11-01 16:00:00,2019-11-01 16:00:00,162.9059867618706,204.01621250984056,45.476320126141346,12.223485532292898,7,0 days 00:00:00
15,5,171.5242577037088,115.04597201567017,607,0.6,19,2019-11-01 16:00:00,2019-11-01 16:00:00,171.5242577037088,115.04597201567017,45.52797072253935,11.689930866660692,6,0 days 01:00:00
15,6,184.7368447375993,24.08958672720575,1339,0.6,20,2019-11-01 16:00:00,2019-11-01 16:00:00,184.7368447375993,24.08958672720575,45.607155747571234,11.144465287719376,4,0 days 05:00:00
15,7,192.29719826085923,225.5419816692413,357,0.6,21,2019-11-01 16:00:00,2019-11-01 16:00:00,192.29719826085923,225.5419816692413,45.65246608546747,12.35257560221434,8,0 days 00:00:00
15,9,232.2680849544239,275.93855771838184,583,0.6,22,2019-11-01 16:00:00,2019-11-01 16:00:00,232.2680849544239,275.93855771838184,45.892017632432335,12.65480394433812,9,0 days 00:00:00
15,10,231.51024685785075,214.41515738476855,366,0.6,23,2019-11-01 16:00:00,2019-11-01 16:00:00,231.51024685785075,214.41515738476855,45.88747579452479,12.285848020298463,10,0 days 00:00:00
16,2,119.71582219261335,539.566761048921,446,0.6,24,2019-11-01 17:00:00,2019-11-01 17:00:00,119.71582219261335,539.566761048921,45.217474961770804,14.235782674956045,11,0 days 00:00:00
16,4,166.17278438807486,199.98276610020093,869,0.6,25,2019-11-01 17:00:00,2019-11-01 17:00:00,166.17278438807486,199.98276610020093,45.49589853657237,12.199296948127142,7,0 days 01:00:00
16,5,172.60043764498928,118.2928528729528,644,0.6,26,2019-11-01 17:00:00,2019-11-01 17:00:00,172.60043764498928,118.2928528729528,45.53442043109155,11.709402416029702,6,0 days 02:00:00
16,6,185.86152405083385,22.933944849968498,1369,0.6,27,2019-11-01 17:00:00,2019-11-01 17:00:00,185.86152405083385,22.933944849968498,45.61389612016767,11.137534901648985,4,0 days 06:00:00
16,7,191.41014646236633,223.44656543168765,479,0.6,28,2019-11-01 17:00:00,2019-11-01 17:00:00,191.41014646236633,223.44656543168765,45.64714985037377,12.340009387896178,8,0 days 01:00:00
16,9,227.41372298417934,274.28002570430937,739,0.6,29,2019-11-01 17:00:00,2019-11-01 17:00:00,227.41372298417934,274.28002570430937,45.86292470966546,12.644857725363176,10,0 days 01:00:00
17,3,167.04369631733798,197.85267172603295,509,0.6,30,2019-11-01 18:00:00,2019-11-01 18:00:00,167.04369631733798,197.85267172603295,45.501118042997746,12.186522768971711,7,0 days 02:00:00
17,4,186.96671475830126,22.95398156693022,1432,0.6,31,2019-11-01 18:00:00,2019-11-01 18:00:00,186.96671475830126,22.95398156693022,45.62051969461311,11.137655061870644,4,0 days 07:00:00
