frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,y,x,latitude,longitude,cell,time_cell
0,1,193.415684633562,545.6561301919774,4069,0.4,1,2019-11-01 01:00:00,2019-11-01 01:00:00,193.415684633562,545.6561301919774,45.659169342838126,14.272300630836446,1,0 days 00:00:00
0,7,317.57302606349543,612.6331724503281,4093,0.4,2,2019-11-01 01:00:00,2019-11-01 01:00:00,317.57302606349543,612.6331724503281,46.40326299866821,14.673962053675133,2,0 days 00:00:00
0,8,540.3212314672792,56.297912618884084,6440,0.4,3,2019-11-01 01:00:00,2019-11-01 01:00:00,540.3212314672792,56.297912618884084,47.73822655845116,11.337618666380113,3,0 days 00:00:00
1,1,185.1109011728072,556.4454361903844,2617,0.4,4,2019-11-01 02:00:00,2019-11-01 02:00:00,185.1109011728072,556.4454361903844,45.6093975241521,14.337004115084762,1,0 days 01:00:00
1,5,314.0400782883156,655.676153049897,576,0.4,5,2019-11-01 02:00:00,2019-11-01 02:00:00,314.0400782883156,655.676153049897,46.38208951028957,14.93209087286295,2,0 days 01:00:00
1,6,559.8170870751985,57.83457117740369,3737,0.4,6,2019-11-01 02:00:00,2019-11-01 02:00:00,559.8170870751985,57.83457117740369,47.855068158841085,11.346834010059393,3,0 days 01:00:00
2,1,184.72792071850105,553.8494199358287,1985,0.4,7,2019-11-01 03:00:00,2019-11-01 03:00:00,184.72792071850105,553.8494199358287,45.607102264580064,14.321435801714113,1,0 days 02:00:00
2,3,564.9233532832017,47.72627425133906,2539,0.4,8,2019-11-01 03:00:00,2019-11-01 03:00:00,564.9233532832017,47.72627425133906,47.88567078166302,11.286214538238914,3,0 days 02:00:00
3,1,184.77976750717224,546.5878547458545,1171,0.4,9,2019-11-01 04:00:00,2019-11-01 04:00:00,184.77976750717224,546.5878547458545,45.6074129901971,14.277888184382936,1,0 days 03:00:00
3,2,206.29818373716938,67.01338585878909,461,0.4,10,2019-11-01 04:00:00,2019-11-01 04:00:00,206.29818373716938,67.01338585878909,45.73637610116454,11.401879375465002,4,0 days 00:00:00
3,3,342.4404623778302,650.0749440056829,1166,0.4,11,2019-11-01 04:00:00,2019-11-01 04:00:00,342.4404623778302,650.0749440056829,46.55229729164795,14.898500413827184,2,0 days 03:00:00
3,4,542.3931114479882,72.99498905492416,7500,0.4,12,2019-11-01 04:00:00,2019-11-01 04:00:00,542.3931114479882,72.99498905492416,47.750643647376634,11.437751058800146,3,0 days 03:00:00
